Waktu,Vol ASI,Relaksasi EEG,Relaksasi User
12:24:19,0,0.887,0
12:24:20,0,0.859,0
12:24:21,0,0.848,0
12:24:22,0,0.843,0
12:24:23,0,0.898,0
12:24:24,0,0.899,0
12:24:25,0,0.838,0
12:24:26,0,0.805,0
12:24:27,0,0.797,0
12:24:28,0,0.802,0
12:24:29,0,0.825,0
12:24:30,0,0.858,0
12:24:31,0,0.721,0
12:24:32,0,0.766,0
12:24:33,0,0.723,0
12:24:34,0,0.765,0
12:24:35,0,0.83,1
12:24:36,0,0.818,1
12:24:37,0,0.863,0
12:24:38,0,0.872,0
12:24:39,0,0.853,0
12:24:40,0,0.864,0
